% function evaluation | noise-free fitness - Fopt (-5.465000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
85 +9.267767834e+03 +9.267767834e+03 +9.390957834e+03 +9.390957834e+03 -7.9413e-01 +2.9869e+00 +1.8699e+00 -3.3783e+00 +2.4649e+00 +1.7547e+00 -1.1839e+00 -1.8312e-01 +8.5785e-01 +1.7393e+00 +9.9865e-01 -3.1138e+00 -1.5508e+00 -8.6153e-01 -2.2734e-01 -1.9721e+00 +5.2824e-02 -1.3915e+00 -9.8194e-01 +2.8262e+00
162 +5.127907577e+03 +5.127907577e+03 +5.251097577e+03 +5.251097577e+03 -3.7694e-01 +2.0943e+00 +1.8735e+00 -2.7226e+00 +2.2281e+00 +1.2843e+00 -1.3972e+00 +9.3269e-01 +8.2362e-01 +1.3400e+00 +2.9768e-02 -3.5208e+00 -1.5726e+00 -8.5590e-01 -7.3776e-01 -1.6898e+00 +1.6386e-01 -2.4539e+00 -8.8417e-01 +2.3229e+00
381 +3.919311473e+03 +3.919311473e+03 +4.042501473e+03 +4.042501473e+03 -6.1003e-01 +2.1251e+00 +1.8720e+00 -2.7525e+00 +2.2233e+00 +1.3530e+00 -1.2302e+00 +3.5036e-01 +8.4274e-01 +1.4001e+00 -4.5555e-02 -3.1435e+00 -1.5606e+00 -8.5809e-01 -7.3427e-01 -1.9231e+00 +6.7072e-02 -2.0058e+00 -1.0578e+00 +2.3449e+00
% function evaluation | noise-free fitness - Fopt (-7.756000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.400364050e+05 +5.400364050e+05 +5.399588450e+05 +5.399588450e+05 +3.0791e-01 +4.6683e+00 +4.0369e+00 -3.2841e-01 -2.8585e+00 +2.9959e+00 +4.6502e-01 -7.0101e-01 +3.4233e+00 -2.1143e+00 +4.1142e-01 +1.8642e+00 -2.7324e+00 +3.8058e+00 -4.5608e+00 +4.8862e+00 +3.1071e+00 -3.9761e+00 +4.2366e+00 -2.6183e+00
3 +8.172990363e+04 +8.172990363e+04 +8.165234363e+04 +8.165234363e+04 -2.3056e+00 -4.8597e+00 -9.3679e-01 -3.3570e+00 +4.1918e+00 -4.3014e+00 +2.7258e+00 -4.0741e+00 -3.1055e+00 -3.6351e+00 -1.5528e+00 -4.6404e+00 -7.3277e-01 -3.3253e+00 +3.0048e+00 +2.4036e+00 +1.3298e+00 +1.0900e+00 -1.1991e+00 +1.1387e-01
26 +5.343358600e+04 +5.343358600e+04 +5.335602600e+04 +5.335602600e+04 -3.8709e+00 -5.5309e-01 -1.1947e+00 +7.3170e-01 +8.0991e-01 -2.8658e+00 +1.4706e+00 +2.5560e+00 +7.4281e-02 +2.8778e-01 +3.9521e-02 -3.4540e+00 +4.8026e+00 -1.3331e+00 -9.9049e-01 +3.9948e+00 +2.1196e-01 +4.0899e+00 +2.6699e+00 +1.4215e+00
43 +2.573586181e+04 +2.573586181e+04 +2.565830181e+04 +2.565830181e+04 -2.5549e+00 -1.2555e+00 -1.1769e+00 -1.3738e+00 +3.0486e+00 -3.5519e+00 +1.7209e+00 -5.9670e-01 -1.5732e-01 -1.9514e+00 -4.8208e-01 -4.3915e+00 +1.4603e+00 -1.9391e+00 +2.3030e+00 +3.9764e+00 +1.0483e+00 +2.3266e+00 +9.2239e-02 +2.0177e-01
51 +1.251891287e+04 +1.251891287e+04 +1.244135287e+04 +1.244135287e+04 -2.6337e+00 -2.3622e+00 -8.6104e-01 -1.4879e+00 -1.5637e+00 -2.5715e+00 +1.1845e+00 -2.5720e+00 +1.1999e+00 +2.9357e-01 +9.4524e-01 -3.4471e+00 +2.2368e+00 -2.7492e-01 +1.5805e+00 +2.1348e+00 +8.5672e-01 +3.3314e+00 +5.4581e-01 +2.3914e+00
91 +9.814177719e+03 +9.814177719e+03 +9.736617719e+03 +9.736617719e+03 -2.6337e+00 -2.3622e+00 -8.6104e-01 -1.4879e+00 -1.5637e+00 -2.5715e+00 +1.1845e+00 -2.5720e+00 +1.1999e+00 +2.9357e-01 +9.4524e-01 -3.4471e+00 +2.2368e+00 -2.7492e-01 +1.5805e+00 +2.1348e+00 +2.2832e-01 +3.3314e+00 +5.4581e-01 +2.3914e+00
126 +4.617904516e+03 +4.617904516e+03 +4.540344516e+03 +4.540344516e+03 -2.6430e+00 +2.6083e-01 -1.1862e+00 -1.1790e+00 -1.0368e+00 -2.5753e+00 +1.1861e+00 -1.3082e+00 +8.9945e-01 +2.8166e-01 +5.6551e-01 -1.8641e+00 +2.1135e+00 -5.2794e-01 +1.4587e+00 +2.1281e+00 -2.4471e-01 +3.1085e+00 +6.3748e-01 +1.2337e+00
443 +3.968777663e+03 +3.968777663e+03 +3.891217663e+03 +3.891217663e+03 -2.6383e+00 -1.2399e+00 -6.7939e-01 -1.2087e+00 -1.1123e+00 -2.5750e+00 +1.1791e+00 -1.2334e+00 +7.0306e-01 +2.8629e-01 +5.7431e-01 -2.4306e+00 +1.9949e+00 -5.4685e-01 +1.4720e+00 +2.1360e+00 -2.9448e-01 +2.9816e+00 +5.6153e-01 +1.7086e+00
